2017-04-18 06:53:41.590  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100101100110011001100110011001100101100101101010010110011001100110010110101010101001011001101001101001010101010101010110011001100110011



2017-04-18 06:58:42.341  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100110011001100110011001100110011010011001100110011001100110011001101001010101010110101001010101010110101010101010101010011001100110011

2017-04-18 06:58:42.342  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100101100110011001100110011001100101100110011001100110011001100110010110101010101001011001010101010110101010101010101010011001100110011



2017-04-18 07:05:41.361  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100110011001100110011001100110011010011010010101101001100110011001101001010101010110101001101001101001010101010101010110011001100110011

2017-04-18 07:05:41.362  INVALID: 0110011001100110011001100110011001101010101010100101101010010101100101011010101010011001100110011001100110010110011001100110011001011001100110011001100110011001011001011010100101100110011001100101101010101010010110011010011010010101111111111111110111001100110011



2017-04-18 07:09:41.285  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100110011001100110011001100110011010011001100110011001100110011001101001010101010110101001010101010110101010101010101010011001100110011

2017-04-18 07:09:41.286  INVALID: 0110011001100110011001100110011001101010101011110111111111011110110010101101010101001100110011001100110011001011001100110011001100101100110011001100110011001100101100110011001100110011001100110010110101010101001011001010101010110101010101010101010011001100110011



2017-04-18 07:18:41.956  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100110011001100110011001100110011010011010010101101001100110011001101001010101010110101001101001101001010101010101010110011001100110011

2017-04-18 07:18:41.956  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100101100110011001100110011001100101100101101010010110011001100110010110101010101001011001101001101001010101010101010110011001100110011



2017-04-18 07:21:41.055  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100110011001100110011001100110011010011001100110011001100110011001101001010101010110101001010101010110101010101010101010011001100110011

2017-04-18 07:21:41.055  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100101100110011001100110011001100101100110011001100110011001100110010110101010101001011001010101010110101010101010101010011001100110011



2017-04-18 07:41:40.671  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100110011001100110011001100110011010011001100110011001100110011001101001010101010110101001010101010110101010101010101010011001100110011

2017-04-18 07:41:40.671  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100101100110011001100110011001100101100110011001100110011001100110010110101010101001011001010101010110101010101010101010011001100110011



2017-04-18 08:01:43.665  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100110011001100110011001100110011010011001100110011001100110011001101001010101010110101001010101010110101010101010101010011001100110011

2017-04-18 08:01:43.665  DECODED: 011001100110011001100110011001100110101010101010010110101001010110010101101010101001100110011001100110011001011001100110011001100101100110011001100110011001100101100110011001100110011001100110010110101010101001011001010101010110101010101010101010011001100110011



